試合日,年月,チーム,相手チーム,得セット,失セット,勝敗,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-01-30,2021-01,ジェイテクトSTINGS,大分三好ヴァイセアドラー,3,0,1,14,,西田有志,3,■,■,■,nan,nan,21,10,1,47.6,42.9,3.33,4,4,0,100.0,2,0.67,14,3,6,4,17.9,0,0,0,-,15
2021-01-30,2021-01,ジェイテクトSTINGS,大分三好ヴァイセアドラー,3,0,1,16,,久保山尚,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,1,0.33,6,0,1,1,0.0,0,0,0,-,2
2021-01-30,2021-01,ジェイテクトSTINGS,大分三好ヴァイセアドラー,3,0,1,17,L,本間隆太,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,8,2,90.0,0
2021-01-30,2021-01,ジェイテクトSTINGS,大分三好ヴァイセアドラー,3,0,1,19,,浅野博亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,2,,高橋健太郎,5,■,■,■,■,■,12,6,3,50.0,25.0,1.20,0,0,0,-,3,0.60,8,1,2,0,6.2,3,0,3,50.0,10
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,3,L,山口拓海,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,14,7,60.3,0
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,4,,パダルクリスティアン,5,■,■,■,■,■,81,43,5,53.1,46.9,8.60,32,17,1,53.1,1,0.20,22,2,4,9,14.8,0,0,0,-,46
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,5,,米山裕太,4,nan,□,■,■,■,8,0,1,0.0,-12.5,-,0,0,0,-,1,0.25,6,0,0,2,8.3,11,6,2,63.6,1
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,6,,落合一貴,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,7,,峯村雄大,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,9,1,2,3,13.9,0,0,0,-,1
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,9,,富田将馬,5,■,■,■,■,■,23,6,2,26.1,17.4,1.20,3,2,0,66.7,2,0.40,18,1,3,4,6.9,30,19,6,73.3,9
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,10,,星野秀知,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,14,,酒井啓輔,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,15,,李博,5,■,■,■,■,■,15,9,0,60.0,60.0,1.80,0,0,0,-,3,0.60,13,0,2,2,0.0,8,6,1,81.2,12
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,17,,小澤宙輝,3,■,■,□,nan,nan,8,3,0,37.5,37.5,1.00,1,0,0,0.0,0,-,7,0,4,1,-10.7,1,0,1,50.0,3
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,18,,鈴木悠二,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,1,2,1,12.5,0,0,0,-,1
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,19,,梅野聡,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,東レアローズ,FC東京,3,2,1,21,,藤井直伸,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,0,-,20,1,1,4,8.8,0,0,0,-,2
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,1,,迫田郭志,5,■,■,■,■,■,26,7,1,26.9,23.1,1.40,1,0,0,0.0,3,0.60,15,0,6,2,-6.7,36,15,10,55.6,10
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,3,,橘裕也,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,3,2,1,83.3,0
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,4,,山田要平,3,■,■,■,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,0,-,7,0,0,0,0.0,1,0,0,0.0,1
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,5,,井上仁,3,■,■,■,nan,nan,5,2,0,40.0,40.0,0.67,0,0,0,-,0,-,12,0,2,3,2.1,2,1,0,50.0,2
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,8,,栗山英之,5,■,■,■,■,■,17,9,1,52.9,47.1,1.80,0,0,0,-,3,0.60,15,1,1,5,13.3,1,1,0,100.0,13
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,9,,手塚大,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,10,L,古賀太一郎,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,26,15,4,65.4,0
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,12,,小田嶋大貴,5,□,□,□,■,■,3,1,0,33.3,33.3,0.20,0,0,0,-,1,0.20,7,0,1,1,0.0,1,0,0,0.0,2
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,14,,長友優磨,3,nan,□,□,nan,□,10,6,0,60.0,60.0,2.00,6,4,0,66.7,0,-,3,0,1,0,-8.3,0,0,0,-,6
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,16,,手原紳,4,nan,□,□,■,■,0,0,0,,,-,0,0,0,-,1,0.25,12,1,1,1,8.3,1,0,0,0.0,2
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,19,,佐藤望実,5,■,■,■,■,■,27,11,1,40.7,37.0,2.20,3,2,0,66.7,1,0.20,16,0,4,1,-4.7,12,5,1,45.8,12
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,20,,プレモビッチピーター,5,■,■,■,■,■,46,20,1,43.5,41.3,4.00,15,9,1,60.0,0,-,13,1,2,2,7.7,0,0,0,-,21
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,21,,平田亮介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,FC東京,東レアローズ,2,3,0,26,,黒田彪斗,1,nan,nan,nan,nan,□,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,1,0,33.3,0
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,1,L,鶴田大樹,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,7,9,42.6,0
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,3,,小野遥輝,3,nan,nan,■,■,■,7,2,0,28.6,28.6,0.67,0,0,0,-,0,-,5,0,2,2,0.0,2,0,1,25.0,2
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,6,,季道帥,2,□,nan,□,nan,nan,3,1,0,33.3,33.3,0.50,0,0,0,-,0,-,2,0,1,0,-12.5,3,0,0,0.0,1
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,8,,柳田将洋,5,■,■,■,■,■,29,13,0,44.8,44.8,2.60,8,3,0,37.5,1,0.20,19,2,3,10,19.7,10,3,2,40.0,16
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,9,,大宅真樹,5,■,■,■,■,■,0,0,0,,,-,0,0,0,-,2,0.40,16,1,3,4,7.8,1,0,0,0.0,3
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,10,,藤中謙也,5,■,■,■,■,■,17,7,4,41.2,17.6,1.40,2,0,1,0.0,1,0.20,21,1,2,2,4.8,43,18,9,52.3,9
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,11,,秦耕介,2,nan,□,□,nan,nan,5,3,1,60.0,40.0,1.50,1,0,1,0.0,0,-,2,0,0,0,0.0,3,1,1,50.0,3
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,12,,塩田達也,5,■,■,■,■,■,16,7,1,43.8,37.5,1.40,0,0,0,-,5,1.00,15,1,2,6,13.3,0,0,0,-,13
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,13,,ムセルスキードミトリー,5,■,■,■,■,■,66,29,5,43.9,36.4,5.80,33,9,2,27.3,6,1.20,13,2,3,4,17.3,0,0,0,-,37
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,14,,加藤久典,2,■,■,nan,nan,nan,2,1,0,50.0,50.0,0.50,0,0,0,-,2,1.00,9,0,1,2,2.8,2,0,1,25.0,3
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,15,,喜入祥充,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,19,,栗山雅史,1,nan,□,nan,nan,nan,2,1,0,50.0,50.0,1.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,1
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,20,,西田寛基,4,□,□,□,nan,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,0
2021-01-31,2021-01,サントリーサンバーズ,パナソニックパンサーズ,3,2,1,21,,佐藤謙次,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,1,,清水邦広,5,■,■,■,■,■,45,19,3,42.2,35.6,3.80,14,7,1,50.0,2,0.40,19,3,4,8,21.1,2,0,1,25.0,24
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,2,,深津英臣,5,■,■,■,■,■,1,1,0,100.0,100.0,0.20,0,0,0,-,2,0.40,24,3,2,10,20.8,1,0,0,0.0,6
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,4,,大竹壱青,1,nan,nan,nan,□,nan,6,1,2,16.7,-16.7,1.00,1,1,0,100.0,0,-,3,1,0,2,50.0,0,0,0,-,2
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,5,,渡辺奏吾,4,nan,□,■,■,■,17,4,2,23.5,11.8,1.00,1,0,0,0.0,0,-,8,0,0,3,9.4,20,5,8,45.0,4
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,6,,白澤健児,5,□,■,■,■,■,3,1,0,33.3,33.3,0.20,0,0,0,-,4,0.80,10,0,1,2,2.5,1,0,1,50.0,5
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,7,,久原翼,4,■,■,nan,□,□,12,6,0,50.0,50.0,1.50,0,0,0,-,0,-,7,0,1,3,7.1,11,6,2,63.6,6
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,8,,仲本賢優,1,nan,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,1,0,-25.0,5,2,2,60.0,0
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,10,,山内晶大,5,■,■,■,■,■,7,3,1,42.9,28.6,0.60,0,0,0,-,3,0.60,15,0,0,2,3.3,3,0,1,16.7,6
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,13,,クビアクミハウ,5,■,■,■,■,■,35,15,3,42.9,34.3,3.00,3,1,0,33.3,3,0.60,10,0,2,5,7.5,29,11,11,56.9,18
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,16,L,伊賀亮平,5,〇,〇,〇,〇,〇,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,17,L,永野健,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,8,4,47.6,0
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,20,,新貴裕,1,nan,nan,nan,□,nan,1,1,0,100.0,100.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,1
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,21,,兒玉康成,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,1,1.00,2,0,0,1,12.5,0,0,0,-,1
2021-01-31,2021-01,パナソニックパンサーズ,サントリーサンバーズ,2,3,0,22,,小宮雄一郎,1,■,nan,nan,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,3,0,0,3,25.0,0,0,0,-,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,1,,安永拓弥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,2,,小野寺太志,4,■,■,■,■,nan,14,6,0,42.9,42.9,1.50,0,0,0,-,2,0.50,15,0,2,5,5.0,1,0,0,0.0,8
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,3,,深津旭弘,4,■,■,■,■,nan,3,2,0,66.7,66.7,0.50,0,0,0,-,0,-,8,0,0,0,0.0,1,0,0,0.0,2
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,4,,中島健太,4,■,■,■,■,nan,6,4,0,66.7,66.7,1.00,0,0,0,-,1,0.25,9,0,0,1,2.8,4,2,0,50.0,5
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,5,,井上慎一朗,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,6,,エドガートーマス,4,■,■,■,■,nan,33,20,4,60.6,48.5,5.00,14,6,3,42.9,1,0.25,17,2,3,7,17.6,0,0,0,-,23
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,8,,武智洸史,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,9,,新井雄大,4,■,■,■,■,nan,23,5,2,21.7,13.0,1.25,4,0,1,0.0,3,0.75,14,2,3,4,16.1,35,16,8,57.1,10
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,10,,井上航,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,1,50.0,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,12,,合田心平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,15,L,唐川大志,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,2,55.6,0
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,17,,金子聖輝,3,□,□,nan,□,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,1
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,18,,山本将平,2,nan,nan,□,■,nan,7,3,1,42.9,28.6,1.50,1,0,1,0.0,1,0.50,3,0,0,2,16.7,9,7,0,77.8,4
2021-01-31,2021-01,JTサンダーズ広島,堺ブレイザーズ,1,3,0,19,,陳建禎,3,■,■,■,nan,nan,17,7,1,41.2,35.3,2.33,0,0,0,-,1,0.33,14,2,2,5,19.6,15,4,4,40.0,10
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,1,,松本慶彦,4,■,■,■,■,nan,8,3,0,37.5,37.5,0.75,0,0,0,-,3,0.75,13,0,0,2,3.8,1,1,0,100.0,6
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,2,,樋口裕希,1,□,nan,nan,nan,nan,1,0,1,0.0,-100.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,2,0,66.7,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,4,,高野直哉,4,■,■,■,■,nan,21,10,3,47.6,33.3,2.50,6,3,1,50.0,4,1.00,12,1,3,4,10.4,23,11,3,54.3,15
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,5,,堀江友裕,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,0,0.0,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,6,,山崎貴矢,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,2,25.0,0,0,0,-,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,7,,出耒田敬,4,■,■,■,■,nan,14,6,1,42.9,35.7,1.50,0,0,0,-,0,-,13,1,1,6,17.3,0,0,0,-,7
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,8,,佐川翔,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,10,,千々木駿介,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,11,,関田誠大,4,■,■,■,■,nan,1,0,1,0.0,-100.0,-,0,0,0,-,1,0.25,14,0,2,5,5.4,0,0,0,-,1
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,14,,山口頌平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,20,L,山本智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,23,13,5,67.4,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,21,,竹元裕太郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,23,,鵜野幸也,4,■,■,■,■,nan,20,13,1,65.0,60.0,3.25,6,4,0,66.7,0,-,17,2,1,6,19.1,27,14,5,61.1,15
2021-01-31,2021-01,堺ブレイザーズ,JTサンダーズ広島,3,1,1,24,,ジョンウェント,4,■,■,■,■,nan,43,26,6,60.5,46.5,6.50,21,9,6,42.9,2,0.50,17,0,3,5,2.9,0,0,0,-,28
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,3,,池田颯太,2,□,nan,□,nan,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,4,,中村竜輔,4,■,■,■,■,nan,12,7,0,58.3,58.3,1.75,0,0,0,-,2,0.50,11,0,2,0,-4.5,3,3,0,100.0,9
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,5,,笠利真吾,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,6,,伊藤樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,7,,戸嵜嵩大,4,■,■,■,■,nan,23,18,2,78.3,69.6,4.50,3,3,0,100.0,3,0.75,14,0,4,4,0.0,24,9,5,47.9,21
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,8,,河東祐大,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,10,0,0,0,0.0,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,9,,池田幸太,4,■,■,■,■,nan,29,15,1,51.7,48.3,3.75,9,6,1,66.7,2,0.50,15,0,3,4,1.7,34,17,11,66.2,17
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,10,,ヌルムルキリヴァン,4,■,■,■,■,nan,31,14,2,45.2,38.7,3.50,7,4,1,57.1,0,-,16,0,4,3,-1.6,0,0,0,-,14
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,12,L,山本憲吾,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,5,58.3,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,13,,椿芽久,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,14,,矢貫龍馬,4,■,■,■,■,nan,7,3,0,42.9,42.9,0.75,0,0,0,-,0,-,13,0,1,1,0.0,0,0,0,-,3
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,15,,波佐間泰平,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,21,L,高澤和貴,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,VC長野トライデンツ,ウルフドッグス名古屋,1,3,0,22,,角雅也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,1,,山田脩造,4,■,■,■,■,nan,9,4,0,44.4,44.4,1.00,0,0,0,-,1,0.25,19,1,4,5,6.6,14,4,5,46.4,6
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,2,,山近哲,4,■,■,■,■,nan,7,4,1,57.1,42.9,1.00,0,0,0,-,1,0.25,9,0,0,3,8.3,0,0,0,-,5
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,3,,クレクバルトシュ,4,■,■,■,■,nan,52,32,2,61.5,57.7,8.00,16,11,0,68.8,0,-,15,2,4,5,15.0,0,0,0,-,34
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,5,,前田一誠,4,■,■,■,■,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,0,-,19,0,0,3,3.9,1,0,0,0.0,1
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,6,,近裕崇,4,■,■,■,■,nan,9,5,0,55.6,55.6,1.25,0,0,0,-,2,0.50,10,0,1,2,2.5,0,0,0,-,7
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,7,,白岩直也,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,1,2,50.0,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,8,,神谷雄飛,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0,0,-,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,9,,ユンボンウ,1,□,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,20,L,川口太一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,21,,永露元稀,4,□,□,□,□,nan,1,1,0,100.0,100.0,0.25,0,0,0,-,1,0.25,6,0,1,0,-4.2,0,0,0,-,2
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,22,,高梨健太,4,■,■,■,■,nan,30,18,1,60.0,56.7,4.50,3,2,1,66.7,3,0.75,15,1,4,3,5.0,30,15,8,63.3,22
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,24,L,小川智大,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,15,5,83.3,0
2021-01-31,2021-01,ウルフドッグス名古屋,VC長野トライデンツ,3,1,1,26,,山崎彰都,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,大分三好ヴァイセアドラー,ジェイテクトSTINGS,0,3,0,1,,バグナスブライアン,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,大分三好ヴァイセアドラー,ジェイテクトSTINGS,0,3,0,4,,勝将哉,3,■,■,■,nan,nan,15,7,0,46.7,46.7,2.33,2,1,0,50.0,0,-,15,4,1,3,30.0,20,3,2,20.0,11
2021-01-31,2021-01,大分三好ヴァイセアドラー,ジェイテクトSTINGS,0,3,0,5,,大西基之,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-31,2021-01,大分三好ヴァイセアドラー,ジェイテクトSTINGS,0,3,0,7,L,松尾敬介,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,5,3,72.2,0
2021-01-31,2021-01,大分三好ヴァイセアドラー,ジェイテクトSTINGS,0,3,0,8,,川口喬,3,■,■,■,nan,nan,4,1,1,25.0,0.0,0.33,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-,1
